Class,Word,Count,Probability
pos,walhberg,1,2.96972954673e-06
pos,newsletter,4,1.18789181869e-05
pos,mckenna,2,5.93945909346e-06
pos,wanderlust,1,2.96972954673e-06
pos,gradually,30,8.90918864019e-05
pos,vortex,2,5.93945909346e-06
pos,soppy,2,5.93945909346e-06
pos,carjacking,1,2.96972954673e-06
pos,tends,18,5.34551318411e-05
pos,fragments,3,8.90918864019e-06
pos,geekish,1,2.96972954673e-06
pos,beleaguered,2,5.93945909346e-06
pos,macchio,1,2.96972954673e-06
pos,bookshelves,1,2.96972954673e-06
pos,devlin,1,2.96972954673e-06
pos,othello,1,2.96972954673e-06
pos,shindler,1,2.96972954673e-06
pos,ordeal,9,2.67275659206e-05
pos,churlishness,1,2.96972954673e-06
pos,repulsion,3,8.90918864019e-06
pos,bleeds,2,5.93945909346e-06
pos,doltish,1,2.96972954673e-06
pos,deafness,1,2.96972954673e-06
pos,canal,5,1.48486477337e-05
pos,sonny,38,0.000112849722776
pos,conceivably,1,2.96972954673e-06
pos,introverted,2,5.93945909346e-06
pos,begrudging,1,2.96972954673e-06
pos,elke,1,2.96972954673e-06
pos,fast,91,0.000270245388752
pos,oddities,3,8.90918864019e-06
pos,conceivable,3,8.90918864019e-06
pos,vienna,1,2.96972954673e-06
pos,melodic,1,2.96972954673e-06
pos,mundane,16,4.75156727477e-05
pos,succumbed,4,1.18789181869e-05
pos,forbidding,1,2.96972954673e-06
pos,showcase,15,4.4545943201e-05
pos,groupings,1,2.96972954673e-06
pos,mystify,1,2.96972954673e-06
pos,upheld,1,2.96972954673e-06
pos,fries,1,2.96972954673e-06
pos,stalking,6,1.78183772804e-05
pos,gratifying,2,5.93945909346e-06
pos,participants,5,1.48486477337e-05
pos,dazzlingly,3,8.90918864019e-06
pos,fried,6,1.78183772804e-05
pos,malcovich,3,8.90918864019e-06
pos,priviledge,1,2.96972954673e-06
pos,loners,2,5.93945909346e-06
pos,associated,12,3.56367545608e-05
pos,warning,30,8.90918864019e-05
pos,stott,3,8.90918864019e-06
pos,bicep,1,2.96972954673e-06
pos,lemon,1,2.96972954673e-06
pos,scrutinized,1,2.96972954673e-06
pos,overseeing,2,5.93945909346e-06
pos,income,4,1.18789181869e-05
pos,wonsuk,1,2.96972954673e-06
pos,symptomatic,2,5.93945909346e-06
pos,cremet,2,5.93945909346e-06
pos,develops,38,0.000112849722776
pos,cremer,1,2.96972954673e-06
pos,nass,2,5.93945909346e-06
pos,suffers,21,6.23643204813e-05
pos,daresay,1,2.96972954673e-06
pos,departs,4,1.18789181869e-05
pos,nasa,5,1.48486477337e-05
pos,weights,1,2.96972954673e-06
pos,pyre,1,2.96972954673e-06
pos,weighty,4,1.18789181869e-05
pos,pervert,2,5.93945909346e-06
pos,issued,1,2.96972954673e-06
pos,steve,63,0.000187092961444
pos,jimi,2,5.93945909346e-06
pos,timberland,1,2.96972954673e-06
pos,issues,73,0.000216790256911
pos,spector,1,2.96972954673e-06
pos,disposal,5,1.48486477337e-05
pos,peering,1,2.96972954673e-06
pos,oshii,3,8.90918864019e-06
pos,soiree,1,2.96972954673e-06
pos,overlaps,2,5.93945909346e-06
pos,asuma,1,2.96972954673e-06
pos,materialist,1,2.96972954673e-06
pos,talons,1,2.96972954673e-06
pos,gina,7,2.07881068271e-05
pos,bounding,1,2.96972954673e-06
pos,drinking,16,4.75156727477e-05
pos,materialism,1,2.96972954673e-06
pos,incoherent,1,2.96972954673e-06
pos,euuugh,1,2.96972954673e-06
pos,reappearing,2,5.93945909346e-06
pos,assemblage,1,2.96972954673e-06
pos,ullmann,1,2.96972954673e-06
pos,sensation,9,2.67275659206e-05
pos,persuasively,1,2.96972954673e-06
pos,crunchings,1,2.96972954673e-06
pos,decker,1,2.96972954673e-06
pos,kris,4,1.18789181869e-05
pos,leno,1,2.96972954673e-06
pos,wanker,1,2.96972954673e-06
pos,renton,4,1.18789181869e-05
pos,nazis,17,5.04854022944e-05
pos,armpit,4,1.18789181869e-05
pos,cozy,1,2.96972954673e-06
pos,desires,16,4.75156727477e-05
pos,pushing,13,3.86064841075e-05
pos,slated,2,5.93945909346e-06
pos,desiree,3,8.90918864019e-06
pos,desired,11,3.2667025014e-05
pos,separation,5,1.48486477337e-05
pos,sexy,34,0.000100970804589
pos,swashbuckler,1,2.96972954673e-06
pos,karloff,3,8.90918864019e-06
pos,spiner,3,8.90918864019e-06
pos,nervous,24,7.12735091215e-05
pos,payoffs,2,5.93945909346e-06
pos,reds,3,8.90918864019e-06
pos,chaste,2,5.93945909346e-06
pos,slinging,1,2.96972954673e-06
pos,lodging,2,5.93945909346e-06
pos,summation,1,2.96972954673e-06
pos,boasts,19,5.64248613879e-05
pos,droopy,1,2.96972954673e-06
pos,fed,17,5.04854022944e-05
pos,fee,4,1.18789181869e-05
pos,usa,7,2.07881068271e-05
pos,gere,21,6.23643204813e-05
pos,geri,4,1.18789181869e-05
pos,reflexivity,1,2.96972954673e-06
pos,germ,1,2.96972954673e-06
pos,few,494,0.00146704639608
pos,depicted,20,5.93945909346e-05
pos,scariest,7,2.07881068271e-05
pos,bluto,2,5.93945909346e-06
pos,bitterly,2,5.93945909346e-06
pos,fex,1,2.96972954673e-06
pos,sheerly,1,2.96972954673e-06
pos,sort,129,0.000383095111528
pos,musician,5,1.48486477337e-05
pos,heir,5,1.48486477337e-05
pos,columbo,4,1.18789181869e-05
pos,hein,1,2.96972954673e-06
pos,sore,3,8.90918864019e-06
pos,heil,2,5.93945909346e-06
pos,jamahl,1,2.96972954673e-06
pos,sculptor,5,1.48486477337e-05
pos,augment,2,5.93945909346e-06
pos,foppish,5,1.48486477337e-05
pos,misfits,2,5.93945909346e-06
pos,lumber,1,2.96972954673e-06
pos,distractions,5,1.48486477337e-05
pos,mowing,1,2.96972954673e-06
pos,calculation,1,2.96972954673e-06
pos,carrol,1,2.96972954673e-06
pos,dripping,1,2.96972954673e-06
pos,villain,71,0.000210850797818
pos,carrot,5,1.48486477337e-05
pos,something,532,0.00157989611886
pos,locking,5,1.48486477337e-05
pos,majpr,1,2.96972954673e-06
pos,summers,1,2.96972954673e-06
pos,united,61,0.000181153502351
pos,decaying,4,1.18789181869e-05
pos,carries,32,9.50313454954e-05
pos,unites,2,5.93945909346e-06
pos,dismissing,2,5.93945909346e-06
pos,slandering,1,2.96972954673e-06
pos,grudgingly,4,1.18789181869e-05
pos,gallo,9,2.67275659206e-05
pos,meudon,1,2.96972954673e-06
pos,tension,79,0.000234608634192
pos,puppets,2,5.93945909346e-06
pos,unforgivable,2,5.93945909346e-06
pos,masks,1,2.96972954673e-06
pos,hose,1,2.96972954673e-06
pos,straps,2,5.93945909346e-06
pos,chapman,3,8.90918864019e-06
pos,batter,1,2.96972954673e-06
pos,disrespecting,1,2.96972954673e-06
pos,saturated,5,1.48486477337e-05
pos,unfortunates,2,5.93945909346e-06
pos,demme,9,2.67275659206e-05
pos,joanne,2,5.93945909346e-06
pos,looks,164,0.000487035645664
pos,tyrant,1,2.96972954673e-06
pos,indignantly,1,2.96972954673e-06
pos,tyrany,1,2.96972954673e-06
pos,boosts,1,2.96972954673e-06
pos,contaminated,2,5.93945909346e-06
pos,anonymously,3,8.90918864019e-06
pos,frailties,2,5.93945909346e-06
pos,strangeness,2,5.93945909346e-06
pos,ships,15,4.4545943201e-05
pos,nostalgia,14,4.15762136542e-05
pos,nostalgic,11,3.2667025014e-05
pos,permanent,8,2.37578363738e-05
pos,contemplative,3,8.90918864019e-06
pos,dermot,2,5.93945909346e-06
pos,orange,13,3.86064841075e-05
pos,defining,9,2.67275659206e-05
pos,deconstructing,2,5.93945909346e-06
pos,eastward,1,2.96972954673e-06
pos,bumbling,17,5.04854022944e-05
pos,contention,1,2.96972954673e-06
pos,orthodox,3,8.90918864019e-06
pos,makings,2,5.93945909346e-06
pos,negligent,1,2.96972954673e-06
pos,carolco,1,2.96972954673e-06
pos,ferguson,1,2.96972954673e-06
pos,satellites,1,2.96972954673e-06
pos,nurturing,1,2.96972954673e-06
pos,affections,7,2.07881068271e-05
pos,cristof,1,2.96972954673e-06
pos,bewilderment,4,1.18789181869e-05
pos,profound,18,5.34551318411e-05
pos,nfl,3,8.90918864019e-06
pos,unpredictably,1,2.96972954673e-06
pos,unpredictable,22,6.53340500281e-05
pos,giamatti,4,1.18789181869e-05
pos,economy,3,8.90918864019e-06
pos,erratic,2,5.93945909346e-06
pos,studios,25,7.42432386683e-05
pos,holstering,1,2.96972954673e-06
pos,tabloid,9,2.67275659206e-05
pos,loquacious,2,5.93945909346e-06
pos,dudeness,1,2.96972954673e-06
pos,hyman,1,2.96972954673e-06
pos,disarray,1,2.96972954673e-06
pos,brizzi,1,2.96972954673e-06
pos,escalate,2,5.93945909346e-06
pos,vcr,6,1.78183772804e-05
pos,performs,10,2.96972954673e-05
pos,narrative,44,0.000130668100056
pos,induction,1,2.96972954673e-06
pos,integrated,3,8.90918864019e-06
pos,magically,3,8.90918864019e-06
pos,dequina,2,5.93945909346e-06
pos,volker,1,2.96972954673e-06
pos,molly,15,4.4545943201e-05
pos,promptly,1,2.96972954673e-06
pos,fawning,1,2.96972954673e-06
pos,van,114,0.000338549168327
pos,compositions,1,2.96972954673e-06
pos,rhod,2,5.93945909346e-06
pos,comrade,2,5.93945909346e-06
pos,overtake,2,5.93945909346e-06
pos,reenactments,1,2.96972954673e-06
pos,phrases,9,2.67275659206e-05
pos,expressionistically,1,2.96972954673e-06
pos,illicit,4,1.18789181869e-05
pos,orca,3,8.90918864019e-06
pos,cinderella,7,2.07881068271e-05
pos,crazies,1,2.96972954673e-06
pos,bouquet,1,2.96972954673e-06
pos,arian,1,2.96972954673e-06
pos,listless,1,2.96972954673e-06
pos,proposing,3,8.90918864019e-06
pos,steamy,2,5.93945909346e-06
pos,effervescent,1,2.96972954673e-06
pos,marvelling,1,2.96972954673e-06
pos,rigg,1,2.96972954673e-06
pos,inmate,4,1.18789181869e-05
pos,gurgi,10,2.96972954673e-05
pos,garwood,1,2.96972954673e-06
pos,academy,63,0.000187092961444
pos,shallow,40,0.000118789181869
pos,slides,5,1.48486477337e-05
pos,regards,8,2.37578363738e-05
pos,academe,1,2.96972954673e-06
pos,goblin,4,1.18789181869e-05
pos,hearings,2,5.93945909346e-06
pos,kickback,1,2.96972954673e-06
pos,boring,52,0.00015442593643
pos,infectious,11,3.2667025014e-05
pos,screeching,1,2.96972954673e-06
pos,patients,10,2.96972954673e-05
pos,arouse,3,8.90918864019e-06
pos,grander,2,5.93945909346e-06
pos,cohen,7,2.07881068271e-05
pos,mogul,4,1.18789181869e-05
pos,sincerity,14,4.15762136542e-05
pos,mcquarrie,4,1.18789181869e-05
pos,unremittingly,1,2.96972954673e-06
pos,intresting,1,2.96972954673e-06
pos,arezzo,1,2.96972954673e-06
pos,roux,1,2.96972954673e-06
pos,admittance,4,1.18789181869e-05
pos,polarization,1,2.96972954673e-06
pos,alienating,3,8.90918864019e-06
pos,asshole,2,5.93945909346e-06
pos,trivia,8,2.37578363738e-05
pos,unspool,1,2.96972954673e-06
pos,combat,20,5.93945909346e-05
pos,harmful,2,5.93945909346e-06
pos,thespians,2,5.93945909346e-06
pos,refreshing,39,0.000115819452322
pos,looker,2,5.93945909346e-06
pos,saddest,1,2.96972954673e-06
pos,appallingly,1,2.96972954673e-06
pos,ramirez,3,8.90918864019e-06
pos,looked,43,0.000127698370509
pos,spindly,1,2.96972954673e-06
pos,crs,2,5.93945909346e-06
pos,fasttalking,1,2.96972954673e-06
pos,insulatory,1,2.96972954673e-06
pos,hardcover,1,2.96972954673e-06
pos,planning,8,2.37578363738e-05
pos,brutalized,1,2.96972954673e-06
pos,democrats,3,8.90918864019e-06
pos,dorothy,6,1.78183772804e-05
pos,longsword,1,2.96972954673e-06
pos,unanimously,2,5.93945909346e-06
pos,mugs,1,2.96972954673e-06
pos,haygarth,2,5.93945909346e-06
pos,sunflowers,1,2.96972954673e-06
pos,amorality,1,2.96972954673e-06
pos,prosecute,1,2.96972954673e-06
pos,spud,2,5.93945909346e-06
pos,kusatsu,1,2.96972954673e-06
pos,spur,3,8.90918864019e-06
pos,qt,1,2.96972954673e-06
pos,enlisting,2,5.93945909346e-06
pos,ended,35,0.000103940534136
pos,whether,132,0.000392004300168
pos,qe,1,2.96972954673e-06
pos,nightingale,1,2.96972954673e-06
pos,futuristic,21,6.23643204813e-05
pos,unison,3,8.90918864019e-06
pos,rafts,1,2.96972954673e-06
pos,ogre,16,4.75156727477e-05
pos,dreariness,1,2.96972954673e-06
pos,fantastically,7,2.07881068271e-05
pos,baddeley,1,2.96972954673e-06
pos,kringle,1,2.96972954673e-06
pos,barrels,3,8.90918864019e-06
pos,arguably,17,5.04854022944e-05
pos,broncobuster,1,2.96972954673e-06
pos,diverge,1,2.96972954673e-06
pos,scathingly,2,5.93945909346e-06
pos,viper,2,5.93945909346e-06
pos,andromeda,10,2.96972954673e-05
pos,reitman,4,1.18789181869e-05
pos,embarrassment,3,8.90918864019e-06
pos,hypothesis,2,5.93945909346e-06
pos,probing,2,5.93945909346e-06
pos,sonorous,1,2.96972954673e-06
pos,leonetti,1,2.96972954673e-06
pos,commands,10,2.96972954673e-05
pos,vanishing,4,1.18789181869e-05
pos,motionlessly,1,2.96972954673e-06
pos,sherlockian,1,2.96972954673e-06
pos,runneth,2,5.93945909346e-06
pos,bronx,11,3.2667025014e-05
pos,commando,2,5.93945909346e-06
pos,unconvincing,7,2.07881068271e-05
pos,chutes,1,2.96972954673e-06
pos,dement,1,2.96972954673e-06
pos,disenfranchised,2,5.93945909346e-06
pos,makin,1,2.96972954673e-06
pos,ploys,2,5.93945909346e-06
pos,packaging,4,1.18789181869e-05
pos,subscribe,3,8.90918864019e-06
pos,confronts,12,3.56367545608e-05
pos,unerotic,1,2.96972954673e-06
pos,christened,1,2.96972954673e-06
pos,hunters,2,5.93945909346e-06
pos,storyteller,8,2.37578363738e-05
pos,alters,3,8.90918864019e-06
pos,tutor,5,1.48486477337e-05
pos,literal,11,3.2667025014e-05
pos,unspoken,11,3.2667025014e-05
pos,ignorable,1,2.96972954673e-06
pos,ghettos,1,2.96972954673e-06
pos,saxon,3,8.90918864019e-06
pos,proudest,1,2.96972954673e-06
pos,painted,9,2.67275659206e-05
pos,sufficient,2,5.93945909346e-06
pos,jaded,5,1.48486477337e-05
pos,hmm,3,8.90918864019e-06
pos,devastingly,1,2.96972954673e-06
pos,desperados,1,2.96972954673e-06
pos,painter,6,1.78183772804e-05
pos,engrossingly,1,2.96972954673e-06
pos,eyelashes,3,8.90918864019e-06
pos,ejection,1,2.96972954673e-06
pos,feingold,2,5.93945909346e-06
pos,dramaturgical,1,2.96972954673e-06
pos,layer,6,1.78183772804e-05
pos,oumph,1,2.96972954673e-06
pos,letterboxing,1,2.96972954673e-06
pos,estrogenic,1,2.96972954673e-06
pos,avi,3,8.90918864019e-06
pos,dual,3,8.90918864019e-06
pos,pesci,9,2.67275659206e-05
pos,ava,1,2.96972954673e-06
pos,paymer,4,1.18789181869e-05
pos,squaddie,1,2.96972954673e-06
pos,radiation,2,5.93945909346e-06
pos,cross,62,0.000184123231897
pos,member,64,0.000190062690991
pos,propensity,3,8.90918864019e-06
pos,grandeur,4,1.18789181869e-05
pos,rainmaker,8,2.37578363738e-05
pos,quynh,1,2.96972954673e-06
pos,reinterpretation,1,2.96972954673e-06
pos,definately,13,3.86064841075e-05
pos,mutual,9,2.67275659206e-05
pos,beast,23,6.83037795748e-05
pos,fiennes,32,9.50313454954e-05
pos,underdrawn,1,2.96972954673e-06
pos,waystation,1,2.96972954673e-06
pos,fighting,50,0.000148486477337
pos,scissor,1,2.96972954673e-06
pos,seeker,2,5.93945909346e-06
pos,sedgwick,1,2.96972954673e-06
pos,bandanna,1,2.96972954673e-06
pos,bending,2,5.93945909346e-06
pos,unbridled,3,8.90918864019e-06
pos,cried,2,5.93945909346e-06
pos,cries,5,1.48486477337e-05
pos,fishing,5,1.48486477337e-05
pos,nicky,7,2.07881068271e-05
pos,panther,3,8.90918864019e-06
pos,capabilities,2,5.93945909346e-06
pos,dwindle,1,2.96972954673e-06
pos,enact,2,5.93945909346e-06
pos,captivating,18,5.34551318411e-05
pos,myth,9,2.67275659206e-05
pos,interrogation,3,8.90918864019e-06
pos,kellogg,2,5.93945909346e-06
pos,presume,2,5.93945909346e-06
pos,repute,1,2.96972954673e-06
pos,moloney,1,2.96972954673e-06
pos,helpful,5,1.48486477337e-05
pos,riegert,1,2.96972954673e-06
pos,loser,17,5.04854022944e-05
pos,loses,48,0.000142547018243
pos,rituals,6,1.78183772804e-05
pos,virginity,8,2.37578363738e-05
pos,cluding,1,2.96972954673e-06
pos,avocations,1,2.96972954673e-06
pos,upgrades,1,2.96972954673e-06
pos,growth,13,3.86064841075e-05
pos,disrupting,2,5.93945909346e-06
pos,mines,2,5.93945909346e-06
pos,manipulations,5,1.48486477337e-05
pos,mineo,1,2.96972954673e-06
pos,courtyards,1,2.96972954673e-06
pos,bosses,3,8.90918864019e-06
pos,headaches,1,2.96972954673e-06
pos,silverback,1,2.96972954673e-06
pos,fellatio,1,2.96972954673e-06
pos,conveyed,7,2.07881068271e-05
pos,hostage,17,5.04854022944e-05
pos,analyses,2,5.93945909346e-06
pos,transformations,1,2.96972954673e-06
pos,puccini,1,2.96972954673e-06
pos,extension,3,8.90918864019e-06
pos,unwelcome,3,8.90918864019e-06
pos,column,8,2.37578363738e-05
pos,urged,1,2.96972954673e-06
pos,perky,8,2.37578363738e-05
pos,urges,6,1.78183772804e-05
pos,emperor,35,0.000103940534136
pos,owe,2,5.93945909346e-06
pos,emotive,1,2.96972954673e-06
pos,canaan,1,2.96972954673e-06
pos,fundraiser,1,2.96972954673e-06
pos,champ,2,5.93945909346e-06
pos,mikey,4,1.18789181869e-05
pos,interments,1,2.96972954673e-06
pos,platoon,9,2.67275659206e-05
pos,groomed,3,8.90918864019e-06
pos,overtime,6,1.78183772804e-05
pos,pouts,1,2.96972954673e-06
pos,powdered,3,8.90918864019e-06
pos,breeding,2,5.93945909346e-06
pos,cliff,10,2.96972954673e-05
pos,extort,2,5.93945909346e-06
pos,triggered,2,5.93945909346e-06
pos,nonjudgemental,1,2.96972954673e-06
pos,shane,7,2.07881068271e-05
pos,shang,7,2.07881068271e-05
pos,deuce,9,2.67275659206e-05
pos,tinges,1,2.96972954673e-06
pos,coupling,2,5.93945909346e-06
pos,braschi,4,1.18789181869e-05
pos,challenger,1,2.96972954673e-06
pos,record,36,0.000106910263682
pos,harkonnen,1,2.96972954673e-06
pos,demonstrate,13,3.86064841075e-05
pos,sexpot,3,8.90918864019e-06
pos,monahan,1,2.96972954673e-06
pos,eigeman,1,2.96972954673e-06
pos,boardwalk,1,2.96972954673e-06
pos,trotting,1,2.96972954673e-06
pos,naming,2,5.93945909346e-06
pos,sympathizers,1,2.96972954673e-06
pos,guitarist,2,5.93945909346e-06
pos,bauble,1,2.96972954673e-06
pos,mccourt,3,8.90918864019e-06
pos,conspires,2,5.93945909346e-06
pos,donohue,1,2.96972954673e-06
pos,contacting,1,2.96972954673e-06
pos,irons,5,1.48486477337e-05
pos,volumes,2,5.93945909346e-06
pos,inherently,9,2.67275659206e-05
pos,earthly,3,8.90918864019e-06
pos,upwards,2,5.93945909346e-06
pos,earlygoings,1,2.96972954673e-06
pos,insipid,2,5.93945909346e-06
pos,jewel,4,1.18789181869e-05
pos,intentionally,13,3.86064841075e-05
pos,bereaved,2,5.93945909346e-06
pos,ideological,4,1.18789181869e-05
pos,pods,3,8.90918864019e-06
pos,raining,4,1.18789181869e-05
pos,hordes,3,8.90918864019e-06
pos,foul,16,4.75156727477e-05
pos,four,158,0.000469217268383
pos,preface,3,8.90918864019e-06
pos,aggression,5,1.48486477337e-05
pos,looking,238,0.000706795632122
pos,quadruple,2,5.93945909346e-06
pos,ryanson,1,2.96972954673e-06
pos,demoted,2,5.93945909346e-06
pos,immature,6,1.78183772804e-05
pos,meadows,1,2.96972954673e-06
pos,sinking,18,5.34551318411e-05
pos,callin,1,2.96972954673e-06
pos,stallone,25,7.42432386683e-05
pos,oceans,2,5.93945909346e-06
pos,fargo,32,9.50313454954e-05
pos,crackin,2,5.93945909346e-06
pos,leisurely,8,2.37578363738e-05
pos,needfully,1,2.96972954673e-06
pos,stabbed,2,5.93945909346e-06
pos,picaresque,1,2.96972954673e-06
pos,disturb,3,8.90918864019e-06
pos,basics,5,1.48486477337e-05
pos,uttering,3,8.90918864019e-06
pos,voyeur,1,2.96972954673e-06
pos,brutish,2,5.93945909346e-06
pos,commented,2,5.93945909346e-06
pos,ornamental,1,2.96972954673e-06
pos,sturm,1,2.96972954673e-06
pos,specially,1,2.96972954673e-06
pos,eclipsed,1,2.96972954673e-06
pos,soavi,1,2.96972954673e-06
pos,valiant,5,1.48486477337e-05
pos,melvin,38,0.000112849722776
pos,loathing,9,2.67275659206e-05
pos,cobbling,1,2.96972954673e-06
pos,relieving,1,2.96972954673e-06
pos,roddy,1,2.96972954673e-06
pos,thunder,3,8.90918864019e-06
pos,jocular,1,2.96972954673e-06
pos,moniters,1,2.96972954673e-06
pos,idziak,2,5.93945909346e-06
pos,resilient,1,2.96972954673e-06
pos,goldfinger,2,5.93945909346e-06
pos,admiral,2,5.93945909346e-06
pos,housewarming,1,2.96972954673e-06
pos,cart,2,5.93945909346e-06
pos,cult,48,0.000142547018243
pos,unexpecting,1,2.96972954673e-06
pos,culp,1,2.96972954673e-06
pos,urgayle,1,2.96972954673e-06
pos,unwillingness,1,2.96972954673e-06
pos,elaborate,31,9.20616159486e-05
pos,kario,1,2.96972954673e-06
pos,advantages,5,1.48486477337e-05
pos,criticism,22,6.53340500281e-05
pos,roadrunner,1,2.96972954673e-06
pos,criticise,1,2.96972954673e-06
pos,replace,6,1.78183772804e-05
pos,interupts,1,2.96972954673e-06
pos,cocaine,9,2.67275659206e-05
pos,opponents,5,1.48486477337e-05
pos,blathers,1,2.96972954673e-06
pos,coordinators,1,2.96972954673e-06
pos,symphony,6,1.78183772804e-05
pos,strike,41,0.000121758911416
pos,xtc,1,2.96972954673e-06
pos,cutbacks,2,5.93945909346e-06
pos,writihing,1,2.96972954673e-06
pos,forementioned,1,2.96972954673e-06
pos,portentous,2,5.93945909346e-06
pos,tarsem,1,2.96972954673e-06
pos,bejesus,1,2.96972954673e-06
pos,reshoots,2,5.93945909346e-06
pos,tastefully,3,8.90918864019e-06
pos,pursue,9,2.67275659206e-05
pos,plunged,4,1.18789181869e-05
pos,odalisque,1,2.96972954673e-06
pos,plunges,1,2.96972954673e-06
pos,example,145,0.000430610784276
pos,afeminite,1,2.96972954673e-06
pos,caution,7,2.07881068271e-05
pos,groaned,1,2.96972954673e-06
pos,gremlins,1,2.96972954673e-06
pos,unmasked,1,2.96972954673e-06
pos,feature,131,0.000389034570622
pos,kyzynski,1,2.96972954673e-06
pos,clubbing,1,2.96972954673e-06
pos,chisolm,2,5.93945909346e-06
pos,dignified,4,1.18789181869e-05
pos,fanaticism,1,2.96972954673e-06
pos,abstraction,1,2.96972954673e-06
pos,mufasa,1,2.96972954673e-06
pos,typed,3,8.90918864019e-06
pos,stravinsky,3,8.90918864019e-06
pos,despondent,1,2.96972954673e-06
pos,reassess,1,2.96972954673e-06
pos,types,29,8.61221568552e-05
pos,sioux,1,2.96972954673e-06
pos,continuos,1,2.96972954673e-06
pos,glengarry,2,5.93945909346e-06
pos,fictional,21,6.23643204813e-05
pos,baggage,3,8.90918864019e-06
pos,timers,1,2.96972954673e-06
pos,owens,6,1.78183772804e-05
pos,wrought,5,1.48486477337e-05
pos,reprises,5,1.48486477337e-05
pos,unforeseen,2,5.93945909346e-06
pos,heretofore,4,1.18789181869e-05
pos,survivors,29,8.61221568552e-05
pos,insubstantial,3,8.90918864019e-06
pos,easier,21,6.23643204813e-05
pos,interrupt,4,1.18789181869e-05
pos,mimicking,1,2.96972954673e-06
pos,eisenhower,1,2.96972954673e-06
pos,whitman,1,2.96972954673e-06
pos,holnist,1,2.96972954673e-06
pos,lillian,10,2.96972954673e-05
pos,volcano,13,3.86064841075e-05
pos,loyalties,2,5.93945909346e-06
pos,archetypes,5,1.48486477337e-05
pos,series,249,0.000739462657136
pos,thelma,2,5.93945909346e-06
pos,substantially,3,8.90918864019e-06
pos,kirkeby,1,2.96972954673e-06
pos,ru,8,2.37578363738e-05
pos,rv,2,5.93945909346e-06
pos,weds,2,5.93945909346e-06
pos,mayan,1,2.96972954673e-06
pos,rd,9,2.67275659206e-05
pos,re,504,0.00149674369155
pos,ra,3,8.90918864019e-06
pos,rh,2,5.93945909346e-06
pos,foundation,11,3.2667025014e-05
pos,clarence,6,1.78183772804e-05
pos,dracula,15,4.4545943201e-05
pos,threatened,10,2.96972954673e-05
pos,overacting,5,1.48486477337e-05
pos,faculties,1,2.96972954673e-06
pos,mobsters,7,2.07881068271e-05
pos,enormous,18,5.34551318411e-05
pos,exposing,5,1.48486477337e-05
pos,eared,1,2.96972954673e-06
pos,mcqueen,1,2.96972954673e-06
pos,silicon,1,2.96972954673e-06
pos,shipped,3,8.90918864019e-06
pos,speedy,3,8.90918864019e-06
pos,tempting,4,1.18789181869e-05
pos,reserving,2,5.93945909346e-06
pos,symbolize,2,5.93945909346e-06
pos,caught,76,0.000225699445551
pos,speeds,1,2.96972954673e-06
pos,appreciable,1,2.96972954673e-06
pos,tantor,3,8.90918864019e-06
pos,steroids,1,2.96972954673e-06
pos,slayings,1,2.96972954673e-06
pos,channels,3,8.90918864019e-06
pos,infused,1,2.96972954673e-06
pos,clarity,10,2.96972954673e-05
pos,tantoo,1,2.96972954673e-06
pos,basketball,13,3.86064841075e-05
pos,lawsuits,1,2.96972954673e-06
pos,switchblade,1,2.96972954673e-06
pos,brashness,1,2.96972954673e-06
pos,emrboidered,1,2.96972954673e-06
pos,megalomaniac,4,1.18789181869e-05
pos,rectified,1,2.96972954673e-06
pos,crawl,6,1.78183772804e-05
pos,trek,112,0.000332609709234
pos,showed,26,7.7212968215e-05
pos,tree,14,4.15762136542e-05
pos,rusty,1,2.96972954673e-06
pos,project,70,0.000207881068271
pos,aftereffects,2,5.93945909346e-06
pos,charted,1,2.96972954673e-06
pos,wanes,1,2.96972954673e-06
pos,willingness,3,8.90918864019e-06
pos,runner,16,4.75156727477e-05
pos,antagonistic,1,2.96972954673e-06
pos,melaine,2,5.93945909346e-06
pos,constricted,2,5.93945909346e-06
pos,mordred,1,2.96972954673e-06
pos,bleachers,1,2.96972954673e-06
pos,rudolph,9,2.67275659206e-05
pos,gripe,5,1.48486477337e-05
pos,connelly,6,1.78183772804e-05
pos,recommended,13,3.86064841075e-05
pos,instructs,2,5.93945909346e-06
pos,amusing,61,0.000181153502351
pos,doors,31,9.20616159486e-05
pos,sores,2,5.93945909346e-06
pos,grips,4,1.18789181869e-05
pos,aggravate,1,2.96972954673e-06
pos,thrilled,11,3.2667025014e-05
pos,wells,9,2.67275659206e-05
pos,rears,2,5.93945909346e-06
pos,addict,4,1.18789181869e-05
pos,entry,18,5.34551318411e-05
pos,thriller,112,0.000332609709234
pos,dummy,2,5.93945909346e-06
pos,snooping,1,2.96972954673e-06
pos,cams,6,1.78183772804e-05
pos,howitt,2,5.93945909346e-06
pos,camp,58,0.00017224431371
pos,rotary,1,2.96972954673e-06
pos,rabal,1,2.96972954673e-06
pos,arlo,4,1.18789181869e-05
pos,detriment,2,5.93945909346e-06
pos,mating,1,2.96972954673e-06
pos,came,90,0.000267275659206
pos,incorporate,5,1.48486477337e-05
pos,insects,10,2.96972954673e-05
pos,meetings,5,1.48486477337e-05
pos,rosselini,1,2.96972954673e-06
pos,unconditional,2,5.93945909346e-06
pos,participate,4,1.18789181869e-05
pos,lethal,11,3.2667025014e-05
